Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD7716,Peer,Food Grains,Rice,Virudhunagar,7/21/2015,West,21.01,0.15,1.26,Tamil Nadu
OD7717,Verma,Fruits & Veggies,Fresh Fruits,Tenkasi,8/13/2016,West,21.32,0.33,6.82,Tamil Nadu
OD7718,Malik,Fruits & Veggies,Fresh Fruits,Perambalur,03-07-2015,West,11.58,0.32,1.51,Tamil Nadu
OD7719,Yadav,Snacks,Chocolates,Dharmapuri,3/18/2018,West,13.62,0.13,1.23,Tamil Nadu
OD7720,Amrish,Oil & Masala,Spices,Namakkal,9/24/2017,West,5.57,0.24,0.45,Tamil Nadu
OD7721,Mathew,Bakery,Cakes,Madurai,7/21/2017,West,16.91,0.32,2.54,Tamil Nadu
OD7722,Sudha,"Eggs, Meat & Fish",Fish,Salem,10-05-2018,West,9.59,0.11,2.97,Tamil Nadu
OD7723,Jonas,"Eggs, Meat & Fish",Chicken,Tirunelveli,9/16/2018,West,12.52,0.19,0.63,Tamil Nadu
OD7724,Komal,Fruits & Veggies,Fresh Fruits,Namakkal,2/23/2018,West,5.56,0.29,2.5,Tamil Nadu
OD7725,Surya,Snacks,Chocolates,Trichy,10/15/2018,West,17.65,0.26,6.0,Tamil Nadu
OD7726,Veronica,Snacks,Cookies,Perambalur,12/22/2018,West,11.32,0.19,2.94,Tamil Nadu
OD7727,Ridhesh,Oil & Masala,Edible Oil & Ghee,Salem,11/21/2017,West,15.61,0.3,4.53,Tamil Nadu
OD7728,Krithika,Beverages,Soft Drinks,Karur,11/27/2018,West,11.5,0.18,3.1,Tamil Nadu
OD7729,Sabeela,Bakery,Biscuits,Tenkasi,10/29/2016,West,9.07,0.24,2.27,Tamil Nadu
OD7730,Jonas,Bakery,Cakes,Kanyakumari,11-02-2018,West,10.48,0.14,3.56,Tamil Nadu
OD7731,Krithika,Snacks,Chocolates,Namakkal,10/31/2015,West,21.36,0.2,2.99,Tamil Nadu
OD7732,Haseena,"Eggs, Meat & Fish",Chicken,Virudhunagar,03-07-2015,West,9.77,0.21,1.76,Tamil Nadu
OD7733,Vidya,"Eggs, Meat & Fish",Chicken,Dharmapuri,12/18/2017,West,20.68,0.33,7.44,Tamil Nadu
OD7734,Roshan,Snacks,Chocolates,Ramanadhapuram,7/23/2015,West,8.09,0.18,0.81,Tamil Nadu
OD7735,Arutra,Fruits & Veggies,Fresh Vegetables,Madurai,5/14/2018,West,7.7,0.33,3.16,Tamil Nadu
OD7736,Arutra,Beverages,Soft Drinks,Trichy,12/18/2017,West,8.27,0.34,2.07,Tamil Nadu
OD7737,Ganesh,Snacks,Cookies,Nagercoil,06-12-2017,West,15.98,0.27,0.8,Tamil Nadu
OD7738,Suresh,Fruits & Veggies,Fresh Vegetables,Dharmapuri,8/20/2018,West,23.63,0.15,1.18,Tamil Nadu
OD7739,Arvind,"Eggs, Meat & Fish",Fish,Cumbum,11/24/2015,West,9.66,0.16,0.77,Tamil Nadu
OD7740,Komal,Beverages,Soft Drinks,Madurai,9/19/2015,West,11.98,0.12,2.99,Tamil Nadu
OD7741,Ravi,Snacks,Noodles,Krishnagiri,06-05-2017,West,22.59,0.27,2.71,Tamil Nadu
OD7742,Sabeela,Food Grains,Atta & Flour,Krishnagiri,3/19/2018,West,14.67,0.27,2.05,Tamil Nadu
OD7743,Komal,"Eggs, Meat & Fish",Mutton,Madurai,09-11-2016,West,16.58,0.28,2.32,Tamil Nadu
OD7744,Adavan,Food Grains,Organic Staples,Salem,12-08-2017,West,12.44,0.33,1.37,Tamil Nadu
OD7745,Aditi,"Eggs, Meat & Fish",Mutton,Salem,10/31/2017,West,19.03,0.28,2.85,Tamil Nadu
OD7746,Sudha,Food Grains,Rice,Karur,12/21/2018,West,9.07,0.14,1.0,Tamil Nadu
OD7747,Anu,Food Grains,Rice,Nagercoil,8/18/2018,West,9.96,0.15,3.58,Tamil Nadu
OD7748,Ganesh,Beverages,Soft Drinks,Krishnagiri,5/19/2017,West,19.44,0.29,2.72,Tamil Nadu
OD7749,Vinne,"Eggs, Meat & Fish",Eggs,Perambalur,12-01-2017,West,13.49,0.23,4.05,Tamil Nadu
OD7750,Vidya,"Eggs, Meat & Fish",Fish,Perambalur,6/24/2018,West,14.19,0.29,6.1,Tamil Nadu
OD7751,Alan,Beverages,Soft Drinks,Madurai,1/26/2016,West,5.71,0.13,1.94,Tamil Nadu
OD7752,Vince,Bakery,Cakes,Kanyakumari,8/17/2018,West,7.0,0.14,0.63,Tamil Nadu
OD7753,Harish,Beverages,Health Drinks,Pudukottai,6/24/2018,West,15.31,0.33,5.97,Tamil Nadu
OD7754,Ganesh,Food Grains,Rice,Karur,12/29/2015,West,14.31,0.3,5.29,Tamil Nadu
OD7755,Peer,Snacks,Cookies,Krishnagiri,8/21/2017,West,5.85,0.27,2.4,Tamil Nadu
OD7756,Sudeep,Oil & Masala,Spices,Perambalur,9/18/2017,West,5.64,0.24,0.9,Tamil Nadu
OD7757,Mathew,"Eggs, Meat & Fish",Mutton,Nagercoil,9/20/2017,West,11.19,0.15,1.01,Tamil Nadu
OD7758,Roshan,Beverages,Health Drinks,Cumbum,5/14/2018,West,22.07,0.33,3.31,Tamil Nadu
OD7759,Veena,Beverages,Soft Drinks,Viluppuram,11/20/2017,West,17.19,0.31,6.53,Tamil Nadu
OD7760,Vidya,Snacks,Chocolates,Theni,10/31/2015,West,21.93,0.32,9.21,Tamil Nadu
OD7761,Ram,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,09-09-2018,West,15.22,0.29,1.83,Tamil Nadu
OD7762,Veronica,Bakery,Biscuits,Namakkal,11/26/2015,West,5.33,0.33,1.33,Tamil Nadu
OD7763,Veena,Oil & Masala,Spices,Coimbatore,06-03-2018,West,21.15,0.25,1.06,Tamil Nadu
OD7764,Veena,Fruits & Veggies,Fresh Fruits,Salem,5/19/2017,West,20.51,0.15,2.67,Tamil Nadu
OD7765,Willams,Food Grains,Rice,Krishnagiri,12-08-2018,West,15.76,0.31,3.62,Tamil Nadu
OD7766,Rumaiza,Bakery,Breads & Buns,Ramanadhapuram,08-07-2016,West,22.78,0.15,5.7,Tamil Nadu
OD7767,Adavan,Bakery,Cakes,Karur,12/17/2017,West,11.65,0.2,3.15,Tamil Nadu
OD7768,Hafiz,Beverages,Soft Drinks,Ramanadhapuram,12/25/2018,West,6.88,0.3,0.48,Tamil Nadu
OD7769,Komal,Beverages,Health Drinks,Virudhunagar,10/23/2016,West,23.65,0.11,4.26,Tamil Nadu
OD7770,Rumaiza,Bakery,Biscuits,Ooty,12-02-2018,West,23.27,0.22,7.21,Tamil Nadu
OD7771,Ram,Beverages,Soft Drinks,Theni,9/26/2016,West,22.94,0.19,6.42,Tamil Nadu
OD7772,Adavan,Beverages,Health Drinks,Salem,12/26/2017,West,6.33,0.33,1.01,Tamil Nadu
OD7773,Hafiz,"Eggs, Meat & Fish",Eggs,Dharmapuri,12/18/2016,West,18.89,0.33,1.51,Tamil Nadu
OD7774,Shree,Food Grains,Organic Staples,Perambalur,12/30/2018,West,5.37,0.25,1.61,Tamil Nadu
OD7775,Anu,Oil & Masala,Edible Oil & Ghee,Bodi,12/30/2018,West,9.77,0.2,4.3,Tamil Nadu
OD7776,Anu,"Eggs, Meat & Fish",Fish,Madurai,8/21/2017,West,7.63,0.35,3.44,Tamil Nadu
OD7777,Aditi,Bakery,Breads & Buns,Madurai,03-02-2018,West,7.09,0.23,2.76,Tamil Nadu
OD7778,Jonas,Fruits & Veggies,Organic Vegetables,Viluppuram,10/31/2015,West,12.18,0.33,1.83,Tamil Nadu
OD7779,Shah,Food Grains,Organic Staples,Vellore,04-10-2016,West,6.86,0.12,1.03,Tamil Nadu
OD7780,Amrish,Snacks,Noodles,Bodi,12-10-2018,West,23.08,0.14,9.92,Tamil Nadu
OD7781,Muneer,"Eggs, Meat & Fish",Mutton,Madurai,02-02-2018,West,23.66,0.23,6.86,Tamil Nadu
OD7782,Sharon,Oil & Masala,Masalas,Ooty,9/19/2017,West,16.12,0.13,6.45,Tamil Nadu
OD7783,Mathew,Beverages,Health Drinks,Tenkasi,9/20/2017,West,21.89,0.31,5.69,Tamil Nadu
OD7784,James,Fruits & Veggies,Fresh Fruits,Theni,9/20/2017,West,8.85,0.23,2.92,Tamil Nadu
OD7785,Ramesh,Oil & Masala,Masalas,Ramanadhapuram,11/21/2018,West,9.21,0.33,2.3,Tamil Nadu
OD7786,Yusuf,"Eggs, Meat & Fish",Fish,Dharmapuri,12-02-2017,West,10.77,0.31,2.8,Tamil Nadu
OD7787,Vidya,"Eggs, Meat & Fish",Fish,Vellore,1/24/2018,West,16.64,0.19,5.16,Tamil Nadu
OD7788,Jackson,"Eggs, Meat & Fish",Chicken,Vellore,12/17/2017,West,16.72,0.32,1.5,Tamil Nadu
OD7789,Sudeep,Fruits & Veggies,Organic Vegetables,Dindigul,11/17/2018,West,6.68,0.12,0.53,Tamil Nadu
OD7790,Muneer,Fruits & Veggies,Organic Fruits,Namakkal,11/26/2017,West,19.39,0.26,7.18,Tamil Nadu
OD7791,Yadav,Snacks,Chocolates,Vellore,04-08-2015,West,6.27,0.18,0.31,Tamil Nadu
OD7792,Veronica,"Eggs, Meat & Fish",Chicken,Vellore,6/28/2016,West,8.12,0.28,3.25,Tamil Nadu
OD7793,Hussain,Beverages,Health Drinks,Virudhunagar,7/18/2017,West,10.6,0.25,1.59,Tamil Nadu
OD7794,Malik,Snacks,Chocolates,Karur,9/19/2018,West,15.81,0.27,2.05,Tamil Nadu
OD7795,Adavan,Beverages,Health Drinks,Tenkasi,8/17/2018,West,23.06,0.12,6.0,Tamil Nadu
OD7796,Sundar,Snacks,Cookies,Dindigul,11/26/2015,West,21.94,0.21,6.14,Tamil Nadu
OD7797,Ramesh,Beverages,Health Drinks,Chennai,12/25/2018,West,15.74,0.31,3.15,Tamil Nadu
OD7798,Veena,Snacks,Chocolates,Viluppuram,10/31/2015,West,6.82,0.21,3.07,Tamil Nadu
OD7799,Sundar,Beverages,Soft Drinks,Tenkasi,09-04-2018,West,22.26,0.13,9.79,Tamil Nadu
OD7800,Vinne,Food Grains,Atta & Flour,Namakkal,7/26/2016,West,7.02,0.32,0.91,Tamil Nadu
OD7801,Krithika,Snacks,Noodles,Dharmapuri,10/21/2015,West,18.24,0.22,4.56,Tamil Nadu
OD7802,Aditi,"Eggs, Meat & Fish",Mutton,Krishnagiri,8/13/2018,West,16.72,0.28,4.35,Tamil Nadu
OD7803,Shree,"Eggs, Meat & Fish",Fish,Kanyakumari,4/26/2016,West,16.72,0.13,5.02,Tamil Nadu
OD7804,Akash,Bakery,Cakes,Kanyakumari,12-08-2018,West,7.17,0.2,2.08,Tamil Nadu
OD7805,Veronica,Snacks,Cookies,Namakkal,12/29/2015,West,12.43,0.3,5.34,Tamil Nadu
OD7806,Akash,"Eggs, Meat & Fish",Mutton,Virudhunagar,10/27/2017,West,7.24,0.23,1.59,Tamil Nadu
OD7807,Sabeela,Beverages,Health Drinks,Tirunelveli,12-02-2017,West,20.47,0.35,7.98,Tamil Nadu
OD7808,Anu,Bakery,Cakes,Dharmapuri,12/24/2018,West,21.6,0.16,5.18,Tamil Nadu
OD7809,Peer,Oil & Masala,Edible Oil & Ghee,Bodi,10-12-2018,West,8.51,0.22,0.77,Tamil Nadu
OD7810,Sabeela,"Eggs, Meat & Fish",Fish,Dharmapuri,06-02-2017,West,15.05,0.2,5.27,Tamil Nadu
OD7811,Krithika,Snacks,Noodles,Madurai,04-08-2015,West,14.93,0.3,4.33,Tamil Nadu
OD7812,Anu,Snacks,Noodles,Perambalur,5/28/2018,West,23.66,0.15,2.13,Tamil Nadu
OD7813,Arutra,Oil & Masala,Masalas,Salem,3/22/2015,West,20.97,0.17,4.19,Tamil Nadu
OD7814,Arutra,Food Grains,Organic Staples,Salem,12-08-2016,West,18.71,0.26,7.3,Tamil Nadu
OD7815,Willams,"Eggs, Meat & Fish",Eggs,Bodi,11/17/2018,West,10.56,0.26,4.75,Tamil Nadu
OD7816,Willams,Food Grains,Dals & Pulses,Coimbatore,10/26/2016,West,14.57,0.24,3.5,Tamil Nadu
OD7817,Amy,Beverages,Health Drinks,Ooty,7/18/2017,West,11.45,0.12,1.95,Tamil Nadu
OD7818,Ram,Snacks,Chocolates,Ooty,12-10-2018,West,15.0,0.13,3.3,Tamil Nadu
OD7819,Vidya,Snacks,Cookies,Salem,7/28/2018,West,17.62,0.12,4.05,Tamil Nadu
OD7820,Komal,"Eggs, Meat & Fish",Chicken,Kanyakumari,05-12-2018,West,22.58,0.1,4.06,Tamil Nadu
OD7821,Amy,Snacks,Chocolates,Krishnagiri,9/15/2017,West,14.52,0.24,1.89,Tamil Nadu
OD7822,Alan,Food Grains,Organic Staples,Theni,11-03-2018,West,20.82,0.15,4.79,Tamil Nadu
OD7823,Esther,Bakery,Cakes,Vellore,5/21/2016,West,22.72,0.32,5.0,Tamil Nadu
OD7824,Akash,Bakery,Biscuits,Viluppuram,9/23/2017,West,20.47,0.25,7.98,Tamil Nadu
OD7825,Vinne,Food Grains,Dals & Pulses,Karur,9/26/2016,West,5.48,0.26,0.44,Tamil Nadu
OD7826,Yadav,Oil & Masala,Edible Oil & Ghee,Perambalur,9/26/2016,West,18.39,0.18,3.68,Tamil Nadu
OD7827,Anu,Food Grains,Dals & Pulses,Krishnagiri,10-01-2016,West,16.67,0.33,6.67,Tamil Nadu
OD7828,Malik,Bakery,Biscuits,Salem,10/26/2016,West,19.08,0.35,7.44,Tamil Nadu
OD7829,Malik,Bakery,Biscuits,Coimbatore,04-10-2017,West,15.17,0.11,1.67,Tamil Nadu
OD7830,Shah,Snacks,Cookies,Nagercoil,3/16/2018,West,15.12,0.14,5.14,Tamil Nadu
OD7831,Arvind,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,10/13/2018,West,17.95,0.16,5.57,Tamil Nadu
OD7832,Amrish,Snacks,Noodles,Salem,07-11-2018,West,7.59,0.16,0.83,Tamil Nadu
OD7833,Ram,Beverages,Soft Drinks,Virudhunagar,1/23/2018,West,21.06,0.17,5.69,Tamil Nadu
OD7834,Arvind,"Eggs, Meat & Fish",Eggs,Virudhunagar,2/15/2015,West,14.31,0.16,5.44,Tamil Nadu
OD7835,Suresh,Snacks,Chocolates,Krishnagiri,12-01-2018,West,8.73,0.29,0.87,Tamil Nadu
OD7836,Sudeep,Snacks,Cookies,Kanyakumari,12-09-2018,West,15.18,0.23,3.49,Tamil Nadu
OD7837,Krithika,Bakery,Cakes,Dharmapuri,01-06-2016,West,17.84,0.1,7.67,Tamil Nadu
OD7838,Arvind,Fruits & Veggies,Organic Vegetables,Dharmapuri,7/15/2017,West,16.35,0.29,3.76,Tamil Nadu
OD7839,Komal,Snacks,Cookies,Dharmapuri,9/13/2015,West,16.38,0.14,5.9,Tamil Nadu
OD7840,Anu,"Eggs, Meat & Fish",Chicken,Cumbum,7/18/2017,West,21.46,0.3,7.73,Tamil Nadu
OD7841,Ramesh,Bakery,Cakes,Nagercoil,3/16/2018,West,17.89,0.26,5.19,Tamil Nadu
OD7842,Sharon,Oil & Masala,Edible Oil & Ghee,Namakkal,9/28/2016,West,12.8,0.24,1.54,Tamil Nadu
OD7843,Sabeela,Snacks,Noodles,Salem,4/26/2015,West,11.6,0.2,3.83,Tamil Nadu
OD7844,Sudeep,Snacks,Cookies,Theni,7/26/2016,West,20.04,0.26,4.21,Tamil Nadu
OD7845,Shree,"Eggs, Meat & Fish",Mutton,Bodi,3/14/2017,West,6.84,0.1,0.75,Tamil Nadu
OD7846,Krithika,Fruits & Veggies,Fresh Vegetables,Vellore,10-02-2016,West,13.34,0.16,1.47,Tamil Nadu
OD7847,Suresh,Fruits & Veggies,Organic Fruits,Nagercoil,07-08-2015,West,24.06,0.28,3.37,Tamil Nadu
OD7848,Adavan,Bakery,Breads & Buns,Coimbatore,10/26/2016,West,10.86,0.14,1.95,Tamil Nadu
OD7849,Veena,Snacks,Cookies,Tirunelveli,09-09-2018,West,8.2,0.29,2.71,Tamil Nadu
OD7850,Krithika,Snacks,Chocolates,Tenkasi,12-09-2015,West,11.66,0.19,3.73,Tamil Nadu
OD7851,Ramesh,Fruits & Veggies,Organic Vegetables,Tirunelveli,9/26/2016,West,8.88,0.16,3.64,Tamil Nadu
OD7852,Sheeba,Food Grains,Organic Staples,Krishnagiri,12/21/2016,West,6.47,0.26,1.1,Tamil Nadu
OD7853,Yusuf,Oil & Masala,Edible Oil & Ghee,Theni,04-12-2015,West,10.38,0.3,1.35,Tamil Nadu
OD7854,Vinne,"Eggs, Meat & Fish",Eggs,Dindigul,12/31/2017,West,15.7,0.33,6.59,Tamil Nadu
OD7855,Verma,Bakery,Cakes,Virudhunagar,11/24/2015,West,15.75,0.16,1.57,Tamil Nadu
OD7856,Amy,Beverages,Health Drinks,Ooty,10/16/2018,West,22.67,0.28,5.89,Tamil Nadu
OD7857,Jackson,Oil & Masala,Edible Oil & Ghee,Krishnagiri,8/17/2018,West,16.46,0.34,2.14,Tamil Nadu
OD7858,Hussain,Beverages,Soft Drinks,Nagercoil,04-09-2017,West,21.23,0.34,1.06,Tamil Nadu
OD7859,Aditi,Oil & Masala,Masalas,Kanyakumari,8/18/2018,West,16.43,0.19,3.78,Tamil Nadu
OD7860,Komal,Fruits & Veggies,Fresh Vegetables,Kanyakumari,9/25/2017,West,13.42,0.27,4.02,Tamil Nadu
OD7861,Yadav,Food Grains,Rice,Dindigul,10/26/2016,West,16.71,0.22,6.35,Tamil Nadu
OD7862,Sudha,Food Grains,Organic Staples,Nagercoil,06-02-2017,West,21.26,0.26,4.04,Tamil Nadu
OD7863,Ram,Food Grains,Dals & Pulses,Tenkasi,9/25/2017,West,19.42,0.31,5.05,Tamil Nadu
OD7864,Hussain,Food Grains,Rice,Madurai,9/26/2016,West,19.9,0.26,1.59,Tamil Nadu
OD7865,Harish,Food Grains,Organic Staples,Cumbum,12/13/2015,West,5.46,0.33,1.36,Tamil Nadu
OD7866,Rumaiza,Food Grains,Dals & Pulses,Theni,12/19/2017,West,15.84,0.17,3.17,Tamil Nadu
OD7867,Ridhesh,Food Grains,Atta & Flour,Virudhunagar,01-06-2016,West,14.49,0.18,1.01,Tamil Nadu
OD7868,Esther,Bakery,Breads & Buns,Perambalur,09-04-2016,West,4.91,0.25,1.67,Tamil Nadu
OD7869,Willams,Fruits & Veggies,Organic Fruits,Coimbatore,12-09-2018,West,5.59,0.19,2.18,Tamil Nadu
OD7870,Veronica,Bakery,Cakes,Karur,7/18/2017,West,24.13,0.25,9.65,Tamil Nadu
OD7871,Muneer,"Eggs, Meat & Fish",Chicken,Namakkal,12/30/2015,West,15.69,0.27,4.71,Tamil Nadu
OD7872,Suresh,"Eggs, Meat & Fish",Mutton,Salem,12/19/2017,West,9.33,0.25,0.56,Tamil Nadu
OD7873,Verma,Beverages,Soft Drinks,Kanyakumari,11/17/2018,West,6.11,0.31,1.1,Tamil Nadu
OD7874,Arvind,Bakery,Biscuits,Dharmapuri,10/26/2016,West,23.13,0.3,7.17,Tamil Nadu
OD7875,Sabeela,Beverages,Health Drinks,Madurai,12-02-2018,West,12.86,0.16,5.14,Tamil Nadu
OD7876,Harish,Oil & Masala,Spices,Virudhunagar,9/26/2016,West,23.0,0.28,2.76,Tamil Nadu
OD7877,Vince,Oil & Masala,Masalas,Trichy,07-05-2018,Central,8.64,0.35,2.07,Tamil Nadu
OD7878,Shree,"Eggs, Meat & Fish",Fish,Nagercoil,11/27/2017,Central,19.97,0.1,1.0,Tamil Nadu
OD7879,Peer,Fruits & Veggies,Fresh Vegetables,Madurai,02-11-2017,Central,17.95,0.3,3.95,Tamil Nadu
OD7880,Suresh,Snacks,Cookies,Kanyakumari,3/13/2018,Central,17.8,0.12,1.07,Tamil Nadu
OD7881,Sheeba,Bakery,Breads & Buns,Cumbum,10-12-2018,Central,5.41,0.28,1.14,Tamil Nadu
OD7882,Arvind,Beverages,Soft Drinks,Vellore,5/25/2016,Central,12.65,0.29,2.02,Tamil Nadu
OD7883,Ridhesh,Beverages,Soft Drinks,Krishnagiri,8/26/2017,Central,10.04,0.12,0.9,Tamil Nadu
OD7884,Peer,Food Grains,Organic Staples,Virudhunagar,09-08-2018,Central,18.46,0.1,6.83,Tamil Nadu
OD7885,Jonas,Beverages,Soft Drinks,Nagercoil,08-11-2018,Central,12.52,0.17,4.51,Tamil Nadu
OD7886,Kumar,Bakery,Breads & Buns,Trichy,9/21/2016,Central,21.11,0.25,6.54,Tamil Nadu
OD7887,Vince,Food Grains,Atta & Flour,Coimbatore,4/21/2018,Central,18.96,0.34,4.17,Tamil Nadu
OD7888,Haseena,Fruits & Veggies,Fresh Fruits,Theni,03-09-2016,Central,7.28,0.34,1.89,Tamil Nadu
OD7889,Veena,Oil & Masala,Spices,Trichy,03-01-2016,Central,21.42,0.23,5.57,Tamil Nadu
OD7890,Akash,Oil & Masala,Spices,Kanyakumari,03-09-2016,Central,19.84,0.35,7.34,Tamil Nadu
OD7891,Peer,Bakery,Cakes,Ooty,12-11-2018,Central,11.27,0.17,4.96,Tamil Nadu
OD7892,Verma,Bakery,Biscuits,Dindigul,9/21/2016,Central,11.86,0.18,5.34,Tamil Nadu
OD7893,Kumar,Oil & Masala,Masalas,Karur,09-03-2016,East,22.35,0.22,8.94,Tamil Nadu
OD7894,Mathew,Fruits & Veggies,Organic Vegetables,Namakkal,3/24/2018,East,14.88,0.1,2.83,Tamil Nadu
OD7895,Akash,Food Grains,Dals & Pulses,Coimbatore,4/24/2018,East,18.55,0.21,6.68,Tamil Nadu
OD7896,Adavan,Snacks,Chocolates,Namakkal,07-11-2016,East,13.06,0.24,1.05,Tamil Nadu
OD7897,James,Beverages,Health Drinks,Coimbatore,3/20/2016,East,12.59,0.25,5.41,Tamil Nadu
OD7898,Esther,Fruits & Veggies,Organic Vegetables,Virudhunagar,11/27/2016,East,14.76,0.28,2.21,Tamil Nadu
OD7899,Aditi,Fruits & Veggies,Fresh Vegetables,Viluppuram,5/14/2018,East,11.74,0.32,3.99,Tamil Nadu
OD7900,Hafiz,Bakery,Breads & Buns,Cumbum,12/31/2015,East,22.71,0.31,10.22,Tamil Nadu
OD7901,Surya,Bakery,Breads & Buns,Coimbatore,11/27/2016,East,7.76,0.34,3.18,Tamil Nadu
OD7902,Amy,Bakery,Biscuits,Vellore,09-05-2017,East,7.18,0.34,3.23,Tamil Nadu
OD7903,Amy,"Eggs, Meat & Fish",Fish,Salem,11/13/2018,East,6.22,0.27,1.87,Tamil Nadu
OD7904,Jonas,Food Grains,Organic Staples,Pudukottai,5/30/2015,East,17.88,0.12,7.87,Tamil Nadu
OD7905,Vinne,Food Grains,Atta & Flour,Bodi,9/25/2016,East,9.62,0.29,4.04,Tamil Nadu
OD7906,Kumar,Bakery,Biscuits,Cumbum,7/16/2016,East,8.69,0.25,1.65,Tamil Nadu
OD7907,Yusuf,Beverages,Health Drinks,Madurai,11/13/2018,East,5.71,0.26,1.26,Tamil Nadu
OD7908,Hafiz,Bakery,Biscuits,Chennai,5/30/2017,East,20.46,0.12,6.75,Tamil Nadu
OD7909,Arutra,"Eggs, Meat & Fish",Fish,Ramanadhapuram,11/13/2018,East,15.85,0.16,1.11,Tamil Nadu
OD7910,Ramesh,Oil & Masala,Edible Oil & Ghee,Nagercoil,02-06-2015,South,15.6,0.14,1.87,Tamil Nadu
OD7911,Shree,Snacks,Cookies,Bodi,4/16/2018,South,18.49,0.27,6.1,Tamil Nadu
OD7912,Sundar,Beverages,Health Drinks,Ramanadhapuram,5/18/2018,South,16.09,0.25,1.61,Tamil Nadu
OD7913,Suresh,Fruits & Veggies,Organic Fruits,Cumbum,09-08-2015,South,7.58,0.31,3.18,Tamil Nadu
OD7914,Yusuf,Bakery,Breads & Buns,Theni,09-08-2015,South,8.92,0.1,0.62,Tamil Nadu
OD7915,Willams,Beverages,Soft Drinks,Madurai,5/18/2018,South,23.39,0.14,6.08,Tamil Nadu
OD7916,Peer,Fruits & Veggies,Organic Vegetables,Namakkal,02-06-2015,South,16.65,0.35,1.17,Tamil Nadu
OD7917,Arvind,Food Grains,Dals & Pulses,Tirunelveli,8/27/2015,South,24.28,0.35,5.59,Tamil Nadu
OD7918,Roshan,Fruits & Veggies,Organic Vegetables,Chennai,11/26/2017,South,12.99,0.23,4.16,Tamil Nadu
OD7919,Malik,Fruits & Veggies,Organic Vegetables,Theni,07-02-2016,South,9.23,0.35,3.78,Tamil Nadu
OD7920,Arutra,Beverages,Soft Drinks,Theni,3/19/2015,South,12.28,0.24,4.3,Tamil Nadu
OD7921,Willams,Beverages,Soft Drinks,Karur,06-11-2016,South,15.13,0.2,3.78,Tamil Nadu
OD7922,Aditi,Bakery,Cakes,Viluppuram,3/19/2015,South,10.83,0.2,1.84,Tamil Nadu
OD7923,Amrish,Snacks,Cookies,Nagercoil,10/25/2017,South,5.34,0.1,0.43,Tamil Nadu
OD7924,Vince,Snacks,Chocolates,Bodi,11-04-2018,South,14.45,0.12,4.48,Tamil Nadu
OD7925,Rumaiza,Fruits & Veggies,Fresh Vegetables,Madurai,01-02-2018,South,14.19,0.19,4.82,Tamil Nadu
OD7926,Mathew,Snacks,Cookies,Cumbum,8/31/2016,West,16.59,0.27,4.31,Tamil Nadu
OD7927,Amy,Food Grains,Atta & Flour,Nagercoil,7/20/2015,West,13.41,0.28,5.63,Tamil Nadu
OD7928,Roshan,Snacks,Cookies,Karur,11/17/2015,West,24.49,0.14,2.2,Tamil Nadu
OD7929,Veena,"Eggs, Meat & Fish",Fish,Dindigul,3/22/2017,West,16.69,0.28,6.84,Tamil Nadu
OD7930,Surya,Fruits & Veggies,Organic Vegetables,Coimbatore,3/23/2016,West,19.68,0.13,8.66,Tamil Nadu
OD7931,Alan,"Eggs, Meat & Fish",Mutton,Salem,09-06-2016,West,7.12,0.17,0.43,Tamil Nadu
OD7932,Willams,Oil & Masala,Edible Oil & Ghee,Karur,12/25/2017,West,4.91,0.14,1.96,Tamil Nadu
OD7933,Hafiz,"Eggs, Meat & Fish",Eggs,Perambalur,11-11-2015,West,7.04,0.27,2.39,Tamil Nadu
OD7934,Krithika,Snacks,Noodles,Namakkal,3/19/2016,West,5.98,0.26,1.2,Tamil Nadu
OD7935,Arvind,"Eggs, Meat & Fish",Mutton,Vellore,10-02-2015,West,13.48,0.21,2.43,Tamil Nadu
OD7936,Roshan,Oil & Masala,Masalas,Ramanadhapuram,10-10-2017,West,20.36,0.15,2.24,Tamil Nadu
OD7937,Willams,Oil & Masala,Masalas,Dindigul,10/21/2018,West,21.14,0.31,1.69,Tamil Nadu
OD7938,Rumaiza,"Eggs, Meat & Fish",Fish,Krishnagiri,3/28/2018,West,20.15,0.12,7.05,Tamil Nadu
OD7939,Peer,Food Grains,Dals & Pulses,Nagercoil,04-01-2018,West,17.15,0.34,5.66,Tamil Nadu
OD7940,Vidya,Fruits & Veggies,Organic Vegetables,Madurai,10-02-2015,West,22.97,0.22,3.91,Tamil Nadu
OD7941,James,Snacks,Cookies,Dharmapuri,11-10-2018,West,14.47,0.21,5.5,Tamil Nadu
OD7942,Hafiz,Beverages,Soft Drinks,Viluppuram,11/14/2016,West,8.13,0.22,2.93,Tamil Nadu
OD7943,James,Fruits & Veggies,Fresh Vegetables,Trichy,8/31/2016,West,14.11,0.26,1.41,Tamil Nadu
OD7944,Krithika,Food Grains,Atta & Flour,Theni,10-07-2017,West,12.27,0.13,1.84,Tamil Nadu
OD7945,Ganesh,Fruits & Veggies,Fresh Vegetables,Krishnagiri,10-02-2015,West,6.88,0.35,2.2,Tamil Nadu
OD7946,Sundar,Bakery,Breads & Buns,Dharmapuri,11/14/2016,West,6.97,0.18,0.56,Tamil Nadu
